[2026-03-19 18:32:48] Experiment started
[2026-03-19 18:32:48] RUN 1/336 Bank_Customer_Churn_Dataset mlp None remove
[2026-03-19 18:41:42] RUN 46/336 cmc randomforest IsolationForest remove
[2026-03-19 18:41:42] cmc randomforest IsolationForest remove run=0 score=0.50847
[2026-03-19 18:41:43] cmc randomforest IsolationForest remove run=1 score=0.48136
[2026-03-19 18:41:43] cmc randomforest IsolationForest remove run=2 score=0.51864
[2026-03-19 18:41:44] cmc randomforest IsolationForest remove run=3 score=0.49831
[2026-03-19 18:41:45] cmc randomforest IsolationForest remove run=4 score=0.51525
[2026-03-19 18:41:45] RESULT cmc randomforest IsolationForest remove 0.5044
[2026-03-19 18:41:45] RUN 47/336 cmc randomforest LOF remove
[2026-03-19 18:41:45] cmc randomforest LOF remove run=0 score=0.51186
[2026-03-19 18:41:45] cmc randomforest LOF remove run=1 score=0.52542
[2026-03-19 18:41:46] cmc randomforest LOF remove run=2 score=0.50169
[2026-03-19 18:41:46] cmc randomforest LOF remove run=3 score=0.48814
[2026-03-19 18:41:46] cmc randomforest LOF remove run=4 score=0.53559
[2026-03-19 18:41:46] RESULT cmc randomforest LOF remove 0.5125
[2026-03-19 18:41:46] RUN 48/336 cmc randomforest Autoencoder remove
[2026-03-19 18:41:48] cmc randomforest Autoencoder remove run=0 score=0.49153
[2026-03-19 18:41:48] cmc randomforest Autoencoder remove run=1 score=0.48814
[2026-03-19 18:41:49] cmc randomforest Autoencoder remove run=2 score=0.50508
[2026-03-19 18:41:49] cmc randomforest Autoencoder remove run=3 score=0.47797
[2026-03-19 18:41:49] cmc randomforest Autoencoder remove run=4 score=0.51186
[2026-03-19 18:41:49] RESULT cmc randomforest Autoencoder remove 0.4949
[2026-03-19 18:41:49] RUN 49/336 connect-4 mlp None remove
[2026-03-19 18:41:50] FAILED connect-4 mlp None remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 50/336 connect-4 mlp ZScore remove
[2026-03-19 18:41:50] FAILED connect-4 mlp ZScore remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 51/336 connect-4 mlp ZScore clip
[2026-03-19 18:41:50] FAILED connect-4 mlp ZScore clip
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 52/336 connect-4 mlp Percentile remove
[2026-03-19 18:41:50] FAILED connect-4 mlp Percentile remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 53/336 connect-4 mlp Percentile clip
[2026-03-19 18:41:50] FAILED connect-4 mlp Percentile clip
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 54/336 connect-4 mlp IsolationForest remove
[2026-03-19 18:41:50] FAILED connect-4 mlp IsolationForest remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 55/336 connect-4 mlp LOF remove
[2026-03-19 18:41:50] FAILED connect-4 mlp LOF remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 56/336 connect-4 mlp Autoencoder remove
[2026-03-19 18:41:50] FAILED connect-4 mlp Autoencoder remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 57/336 connect-4 xgboost None remove
[2026-03-19 18:41:50] FAILED connect-4 xgboost None remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 58/336 connect-4 xgboost ZScore remove
[2026-03-19 18:41:50] FAILED connect-4 xgboost ZScore remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 59/336 connect-4 xgboost ZScore clip
[2026-03-19 18:41:50] FAILED connect-4 xgboost ZScore clip
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 60/336 connect-4 xgboost Percentile remove
[2026-03-19 18:41:50] FAILED connect-4 xgboost Percentile remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 61/336 connect-4 xgboost Percentile clip
[2026-03-19 18:41:50] FAILED connect-4 xgboost Percentile clip
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 62/336 connect-4 xgboost IsolationForest remove
[2026-03-19 18:41:50] FAILED connect-4 xgboost IsolationForest remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 63/336 connect-4 xgboost LOF remove
[2026-03-19 18:41:50] FAILED connect-4 xgboost LOF remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 64/336 connect-4 xgboost Autoencoder remove
[2026-03-19 18:41:50] FAILED connect-4 xgboost Autoencoder remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:50] RUN 65/336 connect-4 randomforest None remove
[2026-03-19 18:41:50] FAILED connect-4 randomforest None remove
[2026-03-19 18:41:50] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 66/336 connect-4 randomforest ZScore remove
[2026-03-19 18:41:51] FAILED connect-4 randomforest ZScore remove
[2026-03-19 18:41:51] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 67/336 connect-4 randomforest ZScore clip
[2026-03-19 18:41:51] FAILED connect-4 randomforest ZScore clip
[2026-03-19 18:41:51] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 68/336 connect-4 randomforest Percentile remove
[2026-03-19 18:41:51] FAILED connect-4 randomforest Percentile remove
[2026-03-19 18:41:51] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 69/336 connect-4 randomforest Percentile clip
[2026-03-19 18:41:51] FAILED connect-4 randomforest Percentile clip
[2026-03-19 18:41:51] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 70/336 connect-4 randomforest IsolationForest remove
[2026-03-19 18:41:51] FAILED connect-4 randomforest IsolationForest remove
[2026-03-19 18:41:51] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 71/336 connect-4 randomforest LOF remove
[2026-03-19 18:41:51] FAILED connect-4 randomforest LOF remove
[2026-03-19 18:41:51] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 72/336 connect-4 randomforest Autoencoder remove
[2026-03-19 18:41:51] FAILED connect-4 randomforest Autoencoder remove
[2026-03-19 18:41:51] 'NoneType' object is not subscriptable
[2026-03-19 18:41:51] RUN 73/336 credit-g mlp None remove
[2026-03-19 18:41:52] credit-g mlp None remove run=0 score=0.67500
[2026-03-19 18:41:52] credit-g mlp None remove run=1 score=0.69500
[2026-03-19 18:41:53] credit-g mlp None remove run=2 score=0.72000
[2026-03-19 18:41:54] credit-g mlp None remove run=3 score=0.65000
[2026-03-19 18:41:55] credit-g mlp None remove run=4 score=0.70000
[2026-03-19 18:41:55] RESULT credit-g mlp None remove 0.6880
[2026-03-19 18:41:55] RUN 74/336 credit-g mlp ZScore remove
[2026-03-19 18:41:55] credit-g mlp ZScore remove run=0 score=0.66500
[2026-03-19 18:41:56] credit-g mlp ZScore remove run=1 score=0.68500
[2026-03-19 18:41:57] credit-g mlp ZScore remove run=2 score=0.71500
[2026-03-19 18:41:57] credit-g mlp ZScore remove run=3 score=0.70500
[2026-03-19 18:41:58] credit-g mlp ZScore remove run=4 score=0.66500
[2026-03-19 18:41:58] RESULT credit-g mlp ZScore remove 0.6870
[2026-03-19 18:41:58] RUN 75/336 credit-g mlp ZScore clip
[2026-03-19 18:41:59] credit-g mlp ZScore clip run=0 score=0.69000
[2026-03-19 18:42:00] credit-g mlp ZScore clip run=1 score=0.68500
[2026-03-19 18:42:01] credit-g mlp ZScore clip run=2 score=0.73000
[2026-03-19 18:42:01] credit-g mlp ZScore clip run=3 score=0.65500
[2026-03-19 18:42:02] credit-g mlp ZScore clip run=4 score=0.72000
[2026-03-19 18:42:02] RESULT credit-g mlp ZScore clip 0.6960
[2026-03-19 18:42:02] RUN 76/336 credit-g mlp Percentile remove
[2026-03-19 18:42:03] credit-g mlp Percentile remove run=0 score=0.69000
[2026-03-19 18:42:03] credit-g mlp Percentile remove run=1 score=0.66500
[2026-03-19 18:42:04] credit-g mlp Percentile remove run=2 score=0.69500
[2026-03-19 18:42:04] credit-g mlp Percentile remove run=3 score=0.70000
[2026-03-19 18:42:05] credit-g mlp Percentile remove run=4 score=0.63000
[2026-03-19 18:42:05] RESULT credit-g mlp Percentile remove 0.6760
[2026-03-19 18:42:05] RUN 77/336 credit-g mlp Percentile clip
[2026-03-19 18:42:05] credit-g mlp Percentile clip run=0 score=0.68500
[2026-03-19 18:42:06] credit-g mlp Percentile clip run=1 score=0.66500
[2026-03-19 18:42:07] credit-g mlp Percentile clip run=2 score=0.72000
[2026-03-19 18:42:07] credit-g mlp Percentile clip run=3 score=0.70500
[2026-03-19 18:42:08] credit-g mlp Percentile clip run=4 score=0.66000
[2026-03-19 18:42:08] RESULT credit-g mlp Percentile clip 0.6870
[2026-03-19 18:42:08] RUN 78/336 credit-g mlp IsolationForest remove
[2026-03-19 18:42:09] credit-g mlp IsolationForest remove run=0 score=0.69000
[2026-03-19 18:42:10] credit-g mlp IsolationForest remove run=1 score=0.69000
[2026-03-19 18:42:11] credit-g mlp IsolationForest remove run=2 score=0.73000
[2026-03-19 18:42:11] credit-g mlp IsolationForest remove run=3 score=0.67500
[2026-03-19 18:42:12] credit-g mlp IsolationForest remove run=4 score=0.70500
[2026-03-19 18:42:12] RESULT credit-g mlp IsolationForest remove 0.6980
[2026-03-19 18:42:12] RUN 79/336 credit-g mlp LOF remove
[2026-03-19 18:42:13] credit-g mlp LOF remove run=0 score=0.68500
[2026-03-19 18:42:14] credit-g mlp LOF remove run=1 score=0.68500
[2026-03-19 18:42:14] credit-g mlp LOF remove run=2 score=0.72000
[2026-03-19 18:42:15] credit-g mlp LOF remove run=3 score=0.69000
[2026-03-19 18:42:16] credit-g mlp LOF remove run=4 score=0.69000
[2026-03-19 18:42:16] RESULT credit-g mlp LOF remove 0.6940
[2026-03-19 18:42:16] RUN 80/336 credit-g mlp Autoencoder remove
[2026-03-19 18:42:17] credit-g mlp Autoencoder remove run=0 score=0.69000
[2026-03-19 18:42:18] credit-g mlp Autoencoder remove run=1 score=0.67500
[2026-03-19 18:42:18] credit-g mlp Autoencoder remove run=2 score=0.70000
[2026-03-19 18:42:19] credit-g mlp Autoencoder remove run=3 score=0.68500
[2026-03-19 18:42:20] credit-g mlp Autoencoder remove run=4 score=0.66000
[2026-03-19 18:42:20] RESULT credit-g mlp Autoencoder remove 0.6820
[2026-03-19 18:42:20] RUN 81/336 credit-g xgboost None remove
[2026-03-19 18:42:22] credit-g xgboost None remove run=0 score=0.76500
[2026-03-19 18:42:22] credit-g xgboost None remove run=1 score=0.72500
[2026-03-19 18:42:22] credit-g xgboost None remove run=2 score=0.74000
[2026-03-19 18:42:22] credit-g xgboost None remove run=3 score=0.70000
[2026-03-19 18:42:23] credit-g xgboost None remove run=4 score=0.73500
[2026-03-19 18:42:23] RESULT credit-g xgboost None remove 0.7330
[2026-03-19 18:42:23] RUN 82/336 credit-g xgboost ZScore remove
[2026-03-19 18:42:23] credit-g xgboost ZScore remove run=0 score=0.75500
[2026-03-19 18:42:23] credit-g xgboost ZScore remove run=1 score=0.73500
[2026-03-19 18:42:23] credit-g xgboost ZScore remove run=2 score=0.75500
[2026-03-19 18:42:24] credit-g xgboost ZScore remove run=3 score=0.75000
[2026-03-19 18:42:24] credit-g xgboost ZScore remove run=4 score=0.70500
[2026-03-19 18:42:24] RESULT credit-g xgboost ZScore remove 0.7400
[2026-03-19 18:42:24] RUN 83/336 credit-g xgboost ZScore clip
[2026-03-19 18:42:24] credit-g xgboost ZScore clip run=0 score=0.76500
[2026-03-19 18:42:24] credit-g xgboost ZScore clip run=1 score=0.68500
[2026-03-19 18:42:25] credit-g xgboost ZScore clip run=2 score=0.73000
[2026-03-19 18:42:25] credit-g xgboost ZScore clip run=3 score=0.72500
[2026-03-19 18:42:25] credit-g xgboost ZScore clip run=4 score=0.75500
[2026-03-19 18:42:25] RESULT credit-g xgboost ZScore clip 0.7320
[2026-03-19 18:42:25] RUN 84/336 credit-g xgboost Percentile remove
[2026-03-19 18:42:25] credit-g xgboost Percentile remove run=0 score=0.71500
[2026-03-19 18:42:25] credit-g xgboost Percentile remove run=1 score=0.73000
[2026-03-19 18:42:26] credit-g xgboost Percentile remove run=2 score=0.76500
[2026-03-19 18:42:26] credit-g xgboost Percentile remove run=3 score=0.71000
[2026-03-19 18:42:26] credit-g xgboost Percentile remove run=4 score=0.67500
[2026-03-19 18:42:26] RESULT credit-g xgboost Percentile remove 0.7190
[2026-03-19 18:42:26] RUN 85/336 credit-g xgboost Percentile clip
[2026-03-19 18:42:26] credit-g xgboost Percentile clip run=0 score=0.74000
[2026-03-19 18:42:27] credit-g xgboost Percentile clip run=1 score=0.73000
[2026-03-19 18:42:27] credit-g xgboost Percentile clip run=2 score=0.76500
[2026-03-19 18:42:27] credit-g xgboost Percentile clip run=3 score=0.72000
[2026-03-19 18:42:27] credit-g xgboost Percentile clip run=4 score=0.71500
[2026-03-19 18:42:27] RESULT credit-g xgboost Percentile clip 0.7340
[2026-03-19 18:42:27] RUN 86/336 credit-g xgboost IsolationForest remove
[2026-03-19 18:42:28] credit-g xgboost IsolationForest remove run=0 score=0.72500
[2026-03-19 18:42:28] credit-g xgboost IsolationForest remove run=1 score=0.72500
[2026-03-19 18:42:29] credit-g xgboost IsolationForest remove run=2 score=0.73000
[2026-03-19 18:42:29] credit-g xgboost IsolationForest remove run=3 score=0.72000
[2026-03-19 18:42:29] credit-g xgboost IsolationForest remove run=4 score=0.70000
[2026-03-19 18:42:29] RESULT credit-g xgboost IsolationForest remove 0.7200
[2026-03-19 18:42:29] RUN 87/336 credit-g xgboost LOF remove
[2026-03-19 18:42:30] credit-g xgboost LOF remove run=0 score=0.73500
[2026-03-19 18:42:30] credit-g xgboost LOF remove run=1 score=0.72500
[2026-03-19 18:42:30] credit-g xgboost LOF remove run=2 score=0.73000
[2026-03-19 18:42:30] credit-g xgboost LOF remove run=3 score=0.71000
[2026-03-19 18:42:31] credit-g xgboost LOF remove run=4 score=0.71500
[2026-03-19 18:42:31] RESULT credit-g xgboost LOF remove 0.7230
[2026-03-19 18:42:31] RUN 88/336 credit-g xgboost Autoencoder remove
[2026-03-19 18:42:31] credit-g xgboost Autoencoder remove run=0 score=0.71500
[2026-03-19 18:42:31] credit-g xgboost Autoencoder remove run=1 score=0.75500
[2026-03-19 18:42:31] credit-g xgboost Autoencoder remove run=2 score=0.74000
[2026-03-19 18:42:32] credit-g xgboost Autoencoder remove run=3 score=0.72000
[2026-03-19 18:42:32] credit-g xgboost Autoencoder remove run=4 score=0.73000
[2026-03-19 18:42:32] RESULT credit-g xgboost Autoencoder remove 0.7320
[2026-03-19 18:42:32] RUN 89/336 credit-g randomforest None remove
[2026-03-19 18:42:32] credit-g randomforest None remove run=0 score=0.72500
[2026-03-19 18:42:33] credit-g randomforest None remove run=1 score=0.72000
[2026-03-19 18:42:33] credit-g randomforest None remove run=2 score=0.77000
[2026-03-19 18:42:33] credit-g randomforest None remove run=3 score=0.71500
[2026-03-19 18:42:34] credit-g randomforest None remove run=4 score=0.75500
[2026-03-19 18:42:34] RESULT credit-g randomforest None remove 0.7370
[2026-03-19 18:42:34] RUN 90/336 credit-g randomforest ZScore remove
[2026-03-19 18:42:34] credit-g randomforest ZScore remove run=0 score=0.74000
[2026-03-19 18:42:35] credit-g randomforest ZScore remove run=1 score=0.73500
[2026-03-19 18:42:35] credit-g randomforest ZScore remove run=2 score=0.71000
[2026-03-19 18:42:35] credit-g randomforest ZScore remove run=3 score=0.72500
[2026-03-19 18:42:36] credit-g randomforest ZScore remove run=4 score=0.69500
[2026-03-19 18:42:36] RESULT credit-g randomforest ZScore remove 0.7210
[2026-03-19 18:42:36] RUN 91/336 credit-g randomforest ZScore clip
[2026-03-19 18:42:36] credit-g randomforest ZScore clip run=0 score=0.74000
[2026-03-19 18:42:37] credit-g randomforest ZScore clip run=1 score=0.70500
[2026-03-19 18:42:37] credit-g randomforest ZScore clip run=2 score=0.76000
[2026-03-19 18:42:37] credit-g randomforest ZScore clip run=3 score=0.72500
[2026-03-19 18:42:38] credit-g randomforest ZScore clip run=4 score=0.75000
[2026-03-19 18:42:38] RESULT credit-g randomforest ZScore clip 0.7360
[2026-03-19 18:42:38] RUN 92/336 credit-g randomforest Percentile remove
[2026-03-19 18:42:38] credit-g randomforest Percentile remove run=0 score=0.75000
[2026-03-19 18:42:39] credit-g randomforest Percentile remove run=1 score=0.74000
[2026-03-19 18:42:39] credit-g randomforest Percentile remove run=2 score=0.76000
[2026-03-19 18:42:39] credit-g randomforest Percentile remove run=3 score=0.70500
[2026-03-19 18:42:40] credit-g randomforest Percentile remove run=4 score=0.68500
[2026-03-19 18:42:40] RESULT credit-g randomforest Percentile remove 0.7280
[2026-03-19 18:42:40] RUN 93/336 credit-g randomforest Percentile clip
[2026-03-19 18:42:40] credit-g randomforest Percentile clip run=0 score=0.73000
[2026-03-19 18:42:41] credit-g randomforest Percentile clip run=1 score=0.72500
[2026-03-19 18:42:41] credit-g randomforest Percentile clip run=2 score=0.75500
[2026-03-19 18:42:41] credit-g randomforest Percentile clip run=3 score=0.72500
[2026-03-19 18:42:42] credit-g randomforest Percentile clip run=4 score=0.72500
[2026-03-19 18:42:42] RESULT credit-g randomforest Percentile clip 0.7320
[2026-03-19 18:42:42] RUN 94/336 credit-g randomforest IsolationForest remove
[2026-03-19 18:42:42] credit-g randomforest IsolationForest remove run=0 score=0.74500
[2026-03-19 18:42:43] credit-g randomforest IsolationForest remove run=1 score=0.73000
[2026-03-19 18:42:44] credit-g randomforest IsolationForest remove run=2 score=0.69500
[2026-03-19 18:42:44] credit-g randomforest IsolationForest remove run=3 score=0.72000
[2026-03-19 18:42:45] credit-g randomforest IsolationForest remove run=4 score=0.73500
[2026-03-19 18:42:45] RESULT credit-g randomforest IsolationForest remove 0.7250
[2026-03-19 18:42:45] RUN 95/336 credit-g randomforest LOF remove
[2026-03-19 18:42:45] credit-g randomforest LOF remove run=0 score=0.72000
[2026-03-19 18:42:45] credit-g randomforest LOF remove run=1 score=0.73000
[2026-03-19 18:42:46] credit-g randomforest LOF remove run=2 score=0.73000
[2026-03-19 18:42:46] credit-g randomforest LOF remove run=3 score=0.70000
[2026-03-19 18:42:46] credit-g randomforest LOF remove run=4 score=0.73000
[2026-03-19 18:42:46] RESULT credit-g randomforest LOF remove 0.7220
[2026-03-19 18:42:46] RUN 96/336 credit-g randomforest Autoencoder remove
[2026-03-19 18:42:47] credit-g randomforest Autoencoder remove run=0 score=0.77500
[2026-03-19 18:42:47] credit-g randomforest Autoencoder remove run=1 score=0.75000
[2026-03-19 18:42:48] credit-g randomforest Autoencoder remove run=2 score=0.73500
[2026-03-19 18:42:48] credit-g randomforest Autoencoder remove run=3 score=0.70000
[2026-03-19 18:42:48] credit-g randomforest Autoencoder remove run=4 score=0.74500
[2026-03-19 18:42:48] RESULT credit-g randomforest Autoencoder remove 0.7410
[2026-03-19 18:42:48] RUN 97/336 elevators mlp None remove
[2026-03-19 18:42:49] elevators mlp None remove run=0 score=0.00057
[2026-03-19 18:42:50] elevators mlp None remove run=1 score=0.00067
[2026-03-19 18:42:50] elevators mlp None remove run=2 score=0.00117
[2026-03-19 18:42:50] elevators mlp None remove run=3 score=0.00101
[2026-03-19 18:42:51] elevators mlp None remove run=4 score=0.00120
[2026-03-19 18:42:51] RESULT elevators mlp None remove 0.0009
[2026-03-19 18:42:51] RUN 98/336 elevators mlp ZScore remove
[2026-03-19 18:42:51] elevators mlp ZScore remove run=0 score=0.00140
[2026-03-19 18:42:51] elevators mlp ZScore remove run=1 score=0.00225
[2026-03-19 18:42:52] elevators mlp ZScore remove run=2 score=0.00150
[2026-03-19 18:42:52] elevators mlp ZScore remove run=3 score=0.00248
[2026-03-19 18:42:52] elevators mlp ZScore remove run=4 score=0.00147
[2026-03-19 18:42:52] RESULT elevators mlp ZScore remove 0.0018
[2026-03-19 18:42:52] RUN 99/336 elevators mlp ZScore clip
[2026-03-19 18:42:53] elevators mlp ZScore clip run=0 score=0.00118
[2026-03-19 18:42:53] elevators mlp ZScore clip run=1 score=0.00173
[2026-03-19 18:42:53] elevators mlp ZScore clip run=2 score=0.00144
[2026-03-19 18:42:54] elevators mlp ZScore clip run=3 score=0.00088
[2026-03-19 18:42:55] elevators mlp ZScore clip run=4 score=0.00114
[2026-03-19 18:42:55] RESULT elevators mlp ZScore clip 0.0013
[2026-03-19 18:42:55] RUN 100/336 elevators mlp Percentile remove
[2026-03-19 18:42:55] elevators mlp Percentile remove run=0 score=0.00414
[2026-03-19 18:42:56] elevators mlp Percentile remove run=1 score=0.00636
[2026-03-19 18:42:56] elevators mlp Percentile remove run=2 score=0.00501
[2026-03-19 18:42:56] elevators mlp Percentile remove run=3 score=0.18772
[2026-03-19 18:42:56] elevators mlp Percentile remove run=4 score=0.00448
[2026-03-19 18:42:56] RESULT elevators mlp Percentile remove 0.0415
[2026-03-19 18:42:56] RUN 101/336 elevators mlp Percentile clip
[2026-03-19 18:42:57] elevators mlp Percentile clip run=0 score=0.00119
[2026-03-19 18:42:57] elevators mlp Percentile clip run=1 score=0.00198
[2026-03-19 18:42:57] elevators mlp Percentile clip run=2 score=0.00180
[2026-03-19 18:42:58] elevators mlp Percentile clip run=3 score=0.05803
[2026-03-19 18:42:58] elevators mlp Percentile clip run=4 score=0.00136
[2026-03-19 18:42:58] RESULT elevators mlp Percentile clip 0.0129
[2026-03-19 18:42:58] RUN 102/336 elevators mlp IsolationForest remove
[2026-03-19 18:42:59] elevators mlp IsolationForest remove run=0 score=0.00125
[2026-03-19 18:42:59] elevators mlp IsolationForest remove run=1 score=0.00129
[2026-03-19 18:43:00] elevators mlp IsolationForest remove run=2 score=0.00141
[2026-03-19 18:43:01] elevators mlp IsolationForest remove run=3 score=0.00094
[2026-03-19 18:43:01] elevators mlp IsolationForest remove run=4 score=0.00101
[2026-03-19 18:43:01] RESULT elevators mlp IsolationForest remove 0.0012
[2026-03-19 18:43:01] RUN 103/336 elevators mlp LOF remove
[2026-03-19 18:43:02] elevators mlp LOF remove run=0 score=0.00087
[2026-03-19 18:43:03] elevators mlp LOF remove run=1 score=0.00170
[2026-03-19 18:43:03] elevators mlp LOF remove run=2 score=0.00161
[2026-03-19 18:43:03] elevators mlp LOF remove run=3 score=0.00089
[2026-03-19 18:43:04] elevators mlp LOF remove run=4 score=0.00078
[2026-03-19 18:43:04] RESULT elevators mlp LOF remove 0.0012
[2026-03-19 18:43:04] RUN 104/336 elevators mlp Autoencoder remove
[2026-03-19 18:43:05] elevators mlp Autoencoder remove run=0 score=0.00106
[2026-03-19 18:43:05] elevators mlp Autoencoder remove run=1 score=0.00138
[2026-03-19 18:43:06] elevators mlp Autoencoder remove run=2 score=0.00152
[2026-03-19 18:43:06] elevators mlp Autoencoder remove run=3 score=0.00210
[2026-03-19 18:43:07] elevators mlp Autoencoder remove run=4 score=0.00094
[2026-03-19 18:43:07] RESULT elevators mlp Autoencoder remove 0.0014
[2026-03-19 18:43:07] RUN 105/336 elevators xgboost None remove
[2026-03-19 18:43:07] elevators xgboost None remove run=0 score=0.00001
[2026-03-19 18:43:07] elevators xgboost None remove run=1 score=0.00001
[2026-03-19 18:43:07] elevators xgboost None remove run=2 score=0.00001
[2026-03-19 18:43:07] elevators xgboost None remove run=3 score=0.00001
[2026-03-19 18:43:07] elevators xgboost None remove run=4 score=0.00001
[2026-03-19 18:43:07] RESULT elevators xgboost None remove 0.0000
[2026-03-19 18:43:07] RUN 106/336 elevators xgboost ZScore remove
[2026-03-19 18:43:07] elevators xgboost ZScore remove run=0 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore remove run=1 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore remove run=2 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore remove run=3 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore remove run=4 score=0.00001
[2026-03-19 18:43:08] RESULT elevators xgboost ZScore remove 0.0000
[2026-03-19 18:43:08] RUN 107/336 elevators xgboost ZScore clip
[2026-03-19 18:43:08] elevators xgboost ZScore clip run=0 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore clip run=1 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore clip run=2 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore clip run=3 score=0.00001
[2026-03-19 18:43:08] elevators xgboost ZScore clip run=4 score=0.00001
[2026-03-19 18:43:08] RESULT elevators xgboost ZScore clip 0.0000
[2026-03-19 18:43:08] RUN 108/336 elevators xgboost Percentile remove
[2026-03-19 18:43:08] elevators xgboost Percentile remove run=0 score=0.00001
[2026-03-19 18:43:08] elevators xgboost Percentile remove run=1 score=0.00001
[2026-03-19 18:43:08] elevators xgboost Percentile remove run=2 score=0.00001
[2026-03-19 18:43:08] elevators xgboost Percentile remove run=3 score=0.00001
[2026-03-19 18:43:09] elevators xgboost Percentile remove run=4 score=0.00001
[2026-03-19 18:43:09] RESULT elevators xgboost Percentile remove 0.0000
[2026-03-19 18:43:09] RUN 109/336 elevators xgboost Percentile clip
[2026-03-19 18:43:09] elevators xgboost Percentile clip run=0 score=0.00001
[2026-03-19 18:43:09] elevators xgboost Percentile clip run=1 score=0.00001
[2026-03-19 18:43:09] elevators xgboost Percentile clip run=2 score=0.00001
[2026-03-19 18:43:09] elevators xgboost Percentile clip run=3 score=0.00001
[2026-03-19 18:43:09] elevators xgboost Percentile clip run=4 score=0.00001
[2026-03-19 18:43:09] RESULT elevators xgboost Percentile clip 0.0000
[2026-03-19 18:43:09] RUN 110/336 elevators xgboost IsolationForest remove
[2026-03-19 18:43:09] elevators xgboost IsolationForest remove run=0 score=0.00001
[2026-03-19 18:43:10] elevators xgboost IsolationForest remove run=1 score=0.00001
[2026-03-19 18:43:10] elevators xgboost IsolationForest remove run=2 score=0.00001
[2026-03-19 18:43:10] elevators xgboost IsolationForest remove run=3 score=0.00001
[2026-03-19 18:43:11] elevators xgboost IsolationForest remove run=4 score=0.00001
[2026-03-19 18:43:11] RESULT elevators xgboost IsolationForest remove 0.0000
[2026-03-19 18:43:11] RUN 111/336 elevators xgboost LOF remove
[2026-03-19 18:43:11] elevators xgboost LOF remove run=0 score=0.00001
[2026-03-19 18:43:11] elevators xgboost LOF remove run=1 score=0.00001
[2026-03-19 18:43:11] elevators xgboost LOF remove run=2 score=0.00001
[2026-03-19 18:43:11] elevators xgboost LOF remove run=3 score=0.00001
[2026-03-19 18:43:11] elevators xgboost LOF remove run=4 score=0.00001
[2026-03-19 18:43:11] RESULT elevators xgboost LOF remove 0.0000
[2026-03-19 18:43:11] RUN 112/336 elevators xgboost Autoencoder remove
[2026-03-19 18:43:12] elevators xgboost Autoencoder remove run=0 score=0.00001
[2026-03-19 18:43:12] elevators xgboost Autoencoder remove run=1 score=0.00001
[2026-03-19 18:43:12] elevators xgboost Autoencoder remove run=2 score=0.00001
[2026-03-19 18:43:12] elevators xgboost Autoencoder remove run=3 score=0.00001
[2026-03-19 18:43:12] elevators xgboost Autoencoder remove run=4 score=0.00001
[2026-03-19 18:43:12] RESULT elevators xgboost Autoencoder remove 0.0000
[2026-03-19 18:43:12] RUN 113/336 elevators randomforest None remove
[2026-03-19 18:43:17] elevators randomforest None remove run=0 score=0.00001
[2026-03-19 18:43:22] elevators randomforest None remove run=1 score=0.00001
